TIME,V(XTOP:P),V(XTOP:IN),V(XTOP:VPWR),V(XTOP:X),I(XTOP:VIN_DRIVER),I(XTOP:CLOADP),I(XTOP:CLOADX),I(XTOP:VPOWER)
2.41466854e-09,1.14595769e-02,1.80000000e+00,1.80000000e+00,1.58149371e+00,-5.76818430e-07,-3.57092158e-07,2.71553558e-05,-3.43699688e-05
2.41980670e-09,1.01360203e-02,1.80000000e+00,1.80000000e+00,1.64099767e+00,3.47321240e-07,-6.73280976e-07,1.91677776e-05,-2.63910823e-05
2.42494487e-09,8.38964152e-03,1.80000000e+00,1.80000000e+00,1.68487069e+00,-6.51541502e-07,-6.86254199e-07,1.49868471e-05,-1.93965243e-05
2.43008303e-09,6.64197044e-03,1.80000000e+00,1.80000000e+00,1.71697671e+00,3.47991818e-07,-6.74287011e-07,1.00073054e-05,-1.46291552e-05
2.43522120e-09,5.09597922e-03,1.80000000e+00,1.80000000e+00,1.74031941e+00,-6.17713492e-07,-5.29248821e-07,8.16470858e-06,-1.03878618e-05
2.44035936e-09,3.82896185e-03,1.80000000e+00,1.80000000e+00,1.75720142e+00,3.97528742e-07,-4.57109174e-07,4.97773533e-06,-7.84593830e-06
2.45063569e-09,2.05109732e-03,1.80000000e+00,1.80000000e+00,1.77849928e+00,-5.52755311e-07,-2.34914050e-07,3.31233254e-06,-3.74048256e-06
2.47118835e-09,4.42006028e-04,1.80000000e+00,1.80000000e+00,1.79568609e+00,4.82720131e-07,-7.82505731e-08,3.25997547e-08,-9.71026770e-07
2.51229366e-09,-7.14931839e-05,1.80000000e+00,1.80000000e+00,1.80066142e+00,-4.93751028e-07,2.82814423e-08,4.51553921e-07,2.87329380e-07
2.54928844e-09,1.18655346e-05,1.80000000e+00,1.80000000e+00,1.79989768e+00,4.95582082e-07,-1.92684182e-08,-5.34132094e-07,-1.72805324e-07
2.58628323e-09,-2.24861672e-06,1.80000000e+00,1.80000000e+00,1.80001016e+00,-4.95990360e-07,1.77423488e-08,5.46294494e-07,1.55277803e-07
2.60000000e-09,5.42874756e-07,1.80000000e+00,1.80000000e+00,1.80000332e+00,4.96351123e-07,-1.69283114e-08,-5.48290941e-07,-1.51757208e-07
2.60092487e-09,-3.27040710e-03,1.76670470e+00,1.80000000e+00,1.79928854e+00,4.69447145e-05,-7.07332156e-06,-1.54567471e-06,-2.04626575e-05
2.60162358e-09,-5.47342260e-03,1.74155123e+00,1.80000000e+00,1.79883327e+00,4.71457873e-05,-6.30597497e-06,-1.30318615e-06,-2.03075738e-05
2.60302099e-09,-9.44126041e-03,1.69124430e+00,1.80000000e+00,1.79806057e+00,4.71313957e-05,-5.05167822e-06,-9.08616150e-07,-1.96319687e-05
2.60581582e-09,-1.54095307e-02,1.59063045e+00,1.80000000e+00,1.79713185e+00,4.73939493e-05,-3.49019616e-06,-4.20573620e-07,-1.89804068e-05
2.61140548e-09,-2.40141166e-02,1.38940273e+00,1.80000000e+00,1.79637051e+00,4.84863999e-05,-2.66730744e-06,-1.24247022e-07,-1.86938917e-05
2.62258480e-09,-4.64258142e-02,9.86947304e-01,1.80000000e+00,1.79463106e+00,5.73452731e-05,-5.35167859e-06,-4.98134997e-07,-2.56338761e-05
2.63376411e-09,-5.44759653e-02,5.84491877e-01,1.80000000e+00,1.79628500e+00,5.95216968e-05,2.47130558e-06,1.08991956e-06,-5.10787983e-05
2.63503743e-09,-5.06527998e-02,5.38652388e-01,1.80000000e+00,1.79740087e+00,5.68340526e-05,6.00503890e-06,1.75269302e-06,-5.41275417e-05
2.63631075e-09,-4.56527874e-02,4.92812900e-01,1.80000000e+00,1.79873022e+00,5.51265753e-05,9.70198165e-06,2.42333358e-06,-5.82954450e-05
2.63885739e-09,-2.90139752e-02,4.01133922e-01,1.80000000e+00,1.80283568e+00,5.49840199e-05,1.64325698e-05,4.02510041e-06,-6.80693229e-05
2.64140403e-09,-2.93520842e-03,3.09454945e-01,1.80000000e+00,1.80868272e+00,5.34243812e-05,2.45293008e-05,5.15884134e-06,-7.77869566e-05
2.64395067e-09,3.26690467e-02,2.17775967e-01,1.80000000e+00,1.81582817e+00,5.54184234e-05,3.13942368e-05,6.06450272e-06,-8.86720478e-05
2.64649731e-09,7.83786423e-02,1.26096990e-01,1.80000000e+00,1.82426387e+00,5.44399431e-05,4.04017404e-05,7.18543847e-06,-9.90801874e-05
2.64904394e-09,1.34200583e-01,3.44180123e-02,1.80000000e+00,1.83390057e+00,5.72075117e-05,4.72776785e-05,7.95089896e-06,-1.10353150e-04
2.65000000e-09,1.57773240e-01,-8.65973959e-15,1.80000000e+00,1.83782721e+00,5.57547091e-05,5.13469181e-05,8.47759534e-06,-1.13980320e-04
2.65025466e-09,1.65375838e-01,0.00000000e+00,1.80000000e+00,1.83917885e+00,5.18204238e-06,5.97069306e-05,1.06151333e-05,-8.70631023e-05
2.65050933e-09,1.72960824e-01,0.00000000e+00,1.80000000e+00,1.84050767e+00,4.91288033e-06,5.95686223e-05,1.04358469e-05,-8.65906431e-05
2.65101866e-09,1.88113376e-01,0.00000000e+00,1.80000000e+00,1.84312611e+00,4.88697568e-06,5.94318003e-05,1.01280664e-05,-8.59564336e-05
2.65203731e-09,2.18297079e-01,0.00000000e+00,1.80000000e+00,1.84814146e+00,4.87546007e-06,5.90919180e-05,9.56593904e-06,-8.48422470e-05
2.65407462e-09,2.78168189e-01,0.00000000e+00,1.80000000e+00,1.85743712e+00,4.81088404e-06,5.84573839e-05,8.68491082e-06,-8.28329006e-05
2.65814924e-09,3.95808877e-01,0.00000000e+00,1.80000000e+00,1.87409120e+00,4.71225833e-06,5.70288721e-05,7.66417238e-06,-7.98036371e-05
2.66629848e-09,6.21124540e-01,0.00000000e+00,1.80000000e+00,1.90417935e+00,4.42358062e-06,5.35657828e-05,7.10438986e-06,-7.63487526e-05
2.67444773e-09,8.28735482e-01,0.00000000e+00,1.80000000e+00,1.91250015e+00,4.03889210e-06,4.83386303e-05,-3.02018215e-06,-7.73534221e-05
2.67567722e-09,8.58019373e-01,0.00000000e+00,1.80000000e+00,1.90861686e+00,3.98223116e-06,4.76357875e-05,-6.31691208e-06,-7.77639992e-05
2.67690671e-09,8.87021678e-01,0.00000000e+00,1.80000000e+00,1.90356847e+00,3.92834624e-06,4.67196820e-05,-1.01073933e-05,-7.83146178e-05
2.67936569e-09,9.43248220e-01,0.00000000e+00,1.80000000e+00,1.88616398e+00,3.78292545e-06,4.47434228e-05,-1.82043078e-05,-7.91555623e-05
2.68182467e-09,9.97363005e-01,0.00000000e+00,1.80000000e+00,1.85784059e+00,3.71915639e-06,4.32845103e-05,-2.78690475e-05,-7.96713409e-05
2.68428366e-09,1.05027037e+00,0.00000000e+00,1.80000000e+00,1.81648615e+00,3.73957432e-06,4.27793285e-05,-3.94017613e-05,-7.94756483e-05
2.68674264e-09,1.10191089e+00,0.00000000e+00,1.80000000e+00,1.76440600e+00,3.73789815e-06,4.12237414e-05,-4.53164606e-05,-8.36249204e-05
2.68920162e-09,1.15398148e+00,0.00000000e+00,1.80000000e+00,1.69447443e+00,4.13972285e-06,4.34789270e-05,-6.84404650e-05,-7.52516370e-05
2.69166060e-09,1.20457886e+00,0.00000000e+00,1.80000000e+00,1.60837107e+00,4.07052408e-06,3.88272823e-05,-7.16229370e-05,-7.76134090e-05
2.69411959e-09,1.25226829e+00,0.00000000e+00,1.80000000e+00,1.50951843e+00,4.49705192e-06,3.87485878e-05,-8.91795763e-05,-7.03440406e-05
2.69657857e-09,1.29656251e+00,0.00000000e+00,1.80000000e+00,1.39927806e+00,4.54647776e-06,3.33043425e-05,-9.01472423e-05,-7.18181567e-05
2.69903755e-09,1.33741696e+00,0.00000000e+00,1.80000000e+00,1.27904272e+00,5.03340697e-06,3.31531437e-05,-1.05438270e-04,-6.42979366e-05
2.70149653e-09,1.37480979e+00,0.00000000e+00,1.80000000e+00,1.15015965e+00,4.96418260e-06,2.76733760e-05,-1.04214419e-04,-6.52111826e-05
2.70395552e-09,1.40900022e+00,0.00000000e+00,1.80000000e+00,1.01414116e+00,5.28085467e-06,2.79438191e-05,-1.17045379e-04,-5.78653299e-05
2.70641450e-09,1.44013091e+00,0.00000000e+00,1.80000000e+00,8.72487421e-01,4.96760340e-06,2.26961343e-05,-1.13381227e-04,-5.85610926e-05
2.71133246e-09,1.49441397e+00,0.00000000e+00,1.80000000e+00,5.80722317e-01,4.96927563e-06,2.14546956e-05,-1.23924336e-04,-4.84340770e-05
2.71625043e-09,1.53774893e+00,0.00000000e+00,1.80000000e+00,3.10938042e-01,3.79758390e-06,1.37915591e-05,-9.55032395e-05,-4.63321060e-05
2.71691541e-09,1.54262624e+00,0.00000000e+00,1.80000000e+00,2.80233806e-01,3.80613339e-06,1.46690044e-05,-9.23460553e-05,-4.37589523e-05
2.71758039e-09,1.54738606e+00,0.00000000e+00,1.80000000e+00,2.50855317e-01,3.68062032e-06,1.39622786e-05,-8.43714213e-05,-4.27389965e-05
2.71891036e-09,1.55680092e+00,0.00000000e+00,1.80000000e+00,1.99000306e-01,3.80900193e-06,1.43538519e-05,-7.15877052e-05,-4.07110624e-05
2.72024032e-09,1.56625150e+00,0.00000000e+00,1.80000000e+00,1.56031925e-01,3.81742647e-06,1.40697031e-05,-5.76439894e-05,-3.85354788e-05
2.72157029e-09,1.57582645e+00,0.00000000e+00,1.80000000e+00,1.21221950e-01,4.01835431e-06,1.47279045e-05,-4.70504882e-05,-3.64745744e-05
2.72290025e-09,1.58551149e+00,0.00000000e+00,1.80000000e+00,9.35490141e-02,4.01429031e-06,1.44008311e-05,-3.61786293e-05,-3.44086915e-05
2.72423021e-09,1.59524413e+00,0.00000000e+00,1.80000000e+00,7.18995500e-02,4.16431082e-06,1.48710687e-05,-2.89342958e-05,-3.25222180e-05
2.72689014e-09,1.61448142e+00,0.00000000e+00,1.80000000e+00,4.20531965e-02,4.06790741e-06,1.40579544e-05,-1.59486486e-05,-2.89683809e-05
2.73221000e-09,1.65025627e+00,0.00000000e+00,1.80000000e+00,1.41476406e-02,3.83506969e-06,1.28411582e-05,-5.03353786e-06,-2.31414462e-05
2.73752985e-09,1.68086661e+00,0.00000000e+00,1.80000000e+00,6.31743434e-03,3.16191566e-06,1.01747544e-05,-8.53993967e-07,-1.85055975e-05
2.74284971e-09,1.70583480e+00,0.00000000e+00,1.80000000e+00,3.86513075e-03,2.69206462e-06,8.59882803e-06,-9.89893020e-07,-1.48149033e-05
2.74816957e-09,1.72582208e+00,0.00000000e+00,1.80000000e+00,2.78940468e-03,2.08194236e-06,6.42960478e-06,1.81054625e-07,-1.17629506e-05
2.75880928e-09,1.75452926e+00,0.00000000e+00,1.80000000e+00,1.62712262e-03,1.41027150e-06,4.36285812e-06,-6.18014546e-07,-7.34321034e-06
2.76944899e-09,1.77228404e+00,0.00000000e+00,1.80000000e+00,9.93356661e-04,7.84752652e-07,2.31205213e-06,3.79750245e-07,-4.49815854e-06
2.78008871e-09,1.78316314e+00,0.00000000e+00,1.80000000e+00,6.00343772e-04,5.72918994e-07,1.77794513e-06,-5.27503434e-07,-2.76928861e-06
2.80000000e-09,1.79375253e+00,0.00000000e+00,1.80000000e+00,2.21265184e-04,1.37918565e-07,3.49369065e-07,4.51349946e-07,-1.01525120e-06
2.80066760e-09,1.79776290e+00,2.40337502e-02,1.80000000e+00,7.55522121e-04,-5.44437311e-05,1.20142168e-05,1.60052007e-06,2.60128775e-05
2.80120844e-09,1.80100875e+00,4.35039171e-02,1.80000000e+00,1.13243631e-03,-5.46041429e-05,1.20030329e-05,1.39381557e-06,2.61491025e-05
2.80229012e-09,1.80778498e+00,8.24442508e-02,1.80000000e+00,1.83283185e-03,-5.48027699e-05,1.30552445e-05,1.19622278e-06,2.49531733e-05
2.80445347e-09,1.82033678e+00,1.60324918e-01,1.80000000e+00,2.63241490e-03,-5.46939232e-05,1.01528062e-05,2.82192389e-07,2.89032173e-05
2.80878017e-09,1.84262964e+00,3.16086253e-01,1.80000000e+00,3.04227085e-03,-5.51147381e-05,1.04567465e-05,9.67158739e-08,2.91085285e-05
2.81743358e-09,1.88334433e+00,6.27608924e-01,1.80000000e+00,2.85238496e-03,-5.69571214e-05,8.36344296e-06,-1.84489804e-07,3.16528817e-05
2.82608699e-09,1.88900966e+00,9.39131594e-01,1.80000000e+00,1.83418948e-04,-6.43459302e-05,-5.74466634e-06,-1.04922813e-06,1.84556514e-05
2.82710533e-09,1.88336144e+00,9.75791911e-01,1.80000000e+00,-6.27662739e-04,-6.28002305e-05,-1.10929880e-05,-1.59294532e-06,1.70406640e-05
2.82812367e-09,1.87647702e+00,1.01245223e+00,1.80000000e+00,-1.54030123e-03,-6.20019485e-05,-1.59486853e-05,-1.99185567e-06,1.44248868e-05
2.83016036e-09,1.85538014e+00,1.08577286e+00,1.80000000e+00,-3.75098807e-03,-6.20954258e-05,-2.54850789e-05,-2.34988120e-06,1.04078854e-05
2.83219704e-09,1.82322402e+00,1.15909350e+00,1.80000000e+00,-6.50492403e-03,-5.75749410e-05,-3.76687918e-05,-3.05878413e-06,4.95618442e-06
2.83423373e-09,1.78013538e+00,1.23241413e+00,1.80000000e+00,-9.60109223e-03,-5.60862520e-05,-4.69562689e-05,-3.02201726e-06,-1.38162928e-06
2.83627041e-09,1.72471710e+00,1.30573477e+00,1.80000000e+00,-1.31971859e-02,-5.08936834e-05,-6.18839327e-05,-4.04062604e-06,-3.59598024e-06
2.83830709e-09,1.65754887e+00,1.37905541e+00,1.80000000e+00,-1.71803600e-02,-5.32029433e-05,-7.00328946e-05,-3.78223406e-06,-7.29077042e-06
2.84034378e-09,1.57998203e+00,1.45237604e+00,1.80000000e+00,-2.14861898e-02,-5.13210200e-05,-8.23065466e-05,-4.67431413e-06,-9.22851593e-06
2.84238046e-09,1.49246177e+00,1.52569668e+00,1.80000000e+00,-2.63704792e-02,-5.44471569e-05,-8.95811772e-05,-4.91831511e-06,-1.23517903e-05
2.84441715e-09,1.39555841e+00,1.59901731e+00,1.80000000e+00,-3.22346699e-02,-5.28219054e-05,-1.00734746e-04,-6.59881735e-06,-1.41258776e-05
2.84645383e-09,1.29019667e+00,1.67233795e+00,1.80000000e+00,-3.96673739e-02,-5.61634051e-05,-1.06193227e-04,-7.99883816e-06,-1.75080385e-05
2.84849052e-09,1.17760476e+00,1.74565858e+00,1.80000000e+00,-4.94299848e-02,-5.45328574e-05,-1.14934638e-04,-1.11746996e-05,-2.02283312e-05
2.85000000e-09,1.09016406e+00,1.80000000e+00,1.80000000e+00,-5.85770209e-02,-5.77480846e-05,-1.16775546e-04,-1.30641449e-05,-2.37442656e-05
2.85020367e-09,1.07753756e+00,1.80000000e+00,1.80000000e+00,-6.00868127e-02,-1.24003409e-05,-1.23990739e-04,-1.48259780e-05,-4.27460244e-05
2.85036150e-09,1.06778992e+00,1.80000000e+00,1.80000000e+00,-6.12608221e-02,-1.16393917e-05,-1.23521390e-04,-1.48769636e-05,-4.36858403e-05
2.85067716e-09,1.04836421e+00,1.80000000e+00,1.80000000e+00,-6.36271115e-02,-1.14558233e-05,-1.22639798e-04,-1.51084858e-05,-4.41622707e-05
2.85130847e-09,1.00982981e+00,1.80000000e+00,1.80000000e+00,-6.84150354e-02,-1.14538856e-05,-1.21512815e-04,-1.52276287e-05,-4.45145788e-05
2.85257111e-09,9.33927992e-01,1.80000000e+00,1.80000000e+00,-7.81261422e-02,-1.11536275e-05,-1.18942786e-04,-1.55369843e-05,-4.65379592e-05
2.85509637e-09,7.86077466e-01,1.80000000e+00,1.80000000e+00,-9.68581754e-02,-1.10487616e-05,-1.15251127e-04,-1.41343888e-05,-5.29771981e-05
2.86014691e-09,5.08318778e-01,1.80000000e+00,1.80000000e+00,-1.08529909e-01,-1.21267306e-05,-1.04732512e-04,4.89042782e-06,-7.61346977e-05
2.86086054e-09,4.72086949e-01,1.80000000e+00,1.80000000e+00,-1.04998616e-01,-1.32848900e-05,-1.01541777e-04,9.89665041e-06,-7.91755445e-05
2.86157417e-09,4.36477874e-01,1.80000000e+00,1.80000000e+00,-1.00390191e-01,-1.47881990e-05,-9.80511692e-05,1.59341002e-05,-8.24640647e-05
2.86300144e-09,3.69338424e-01,1.80000000e+00,1.80000000e+00,-8.53542122e-02,-1.43548592e-05,-9.01109876e-05,2.62050927e-05,-8.86692956e-05
2.86442871e-09,3.08682152e-01,1.80000000e+00,1.80000000e+00,-6.24872373e-02,-1.47916597e-05,-7.98816912e-05,3.78809148e-05,-9.34861890e-05
2.86585598e-09,2.55472065e-01,1.80000000e+00,1.80000000e+00,-3.21387879e-02,-1.26861640e-05,-6.92426255e-05,4.71723537e-05,-9.73106488e-05
2.86728325e-09,2.09855739e-01,1.80000000e+00,1.80000000e+00,4.92812266e-03,-1.20994624e-05,-5.85997423e-05,5.67097873e-05,-1.00010021e-04
2.86871051e-09,1.71516608e-01,1.80000000e+00,1.80000000e+00,4.75292538e-02,-9.49128452e-06,-4.88478715e-05,6.26823240e-05,-1.01940275e-04
2.87013778e-09,1.39710097e-01,1.80000000e+00,1.80000000e+00,9.50590963e-02,-8.89564478e-06,-4.02916979e-05,7.05227832e-05,-1.03086161e-04
2.87156505e-09,1.13656816e-01,1.80000000e+00,1.80000000e+00,1.46534778e-01,-6.45057698e-06,-3.27241128e-05,7.37407640e-05,-1.03683029e-04
2.87299232e-09,9.25072212e-02,1.80000000e+00,1.80000000e+00,2.01125142e-01,-6.18837275e-06,-2.65488398e-05,7.92518586e-05,-1.03787515e-04
2.87584685e-09,6.15656305e-02,1.80000000e+00,1.80000000e+00,3.16621857e-01,-3.18694512e-06,-1.68089506e-05,8.25912235e-05,-1.02991653e-04
2.88155592e-09,2.86040434e-02,1.80000000e+00,1.80000000e+00,5.58805094e-01,-1.88781770e-06,-6.28523356e-06,8.70918762e-05,-9.89615463e-05
2.88726500e-09,1.64543498e-02,1.80000000e+00,1.80000000e+00,8.00757827e-01,-1.40827413e-09,-2.22731954e-06,8.24297237e-05,-9.30230738e-05
2.89297407e-09,1.18870881e-02,1.80000000e+00,1.80000000e+00,1.02950794e+00,-7.12119698e-07,-9.72683596e-07,7.78416029e-05,-8.52516774e-05
2.89868314e-09,1.02499595e-02,1.80000000e+00,1.80000000e+00,1.23268981e+00,4.56778908e-07,-1.74353118e-07,6.45156056e-05,-7.32000184e-05
2.90439221e-09,1.08667797e-02,1.80000000e+00,1.80000000e+00,1.39389990e+00,-3.60666014e-07,6.06521624e-07,4.84345230e-05,-5.69341791e-05
2.90953037e-09,1.17820791e-02,1.80000000e+00,1.80000000e+00,1.50136379e+00,5.20138818e-07,1.06028066e-07,3.52248367e-05,-4.49797993e-05
2.91466854e-09,1.14595769e-02,1.80000000e+00,1.80000000e+00,1.58149371e+00,-5.76818432e-07,-3.57092164e-07,2.71553558e-05,-3.43699688e-05
2.91980670e-09,1.01360203e-02,1.80000000e+00,1.80000000e+00,1.64099767e+00,3.47321241e-07,-6.73280973e-07,1.91677775e-05,-2.63910823e-05
2.92494487e-09,8.38964151e-03,1.80000000e+00,1.80000000e+00,1.68487069e+00,-6.51541503e-07,-6.86254203e-07,1.49868471e-05,-1.93965242e-05
2.93008303e-09,6.64197043e-03,1.80000000e+00,1.80000000e+00,1.71697671e+00,3.47991819e-07,-6.74287006e-07,1.00073053e-05,-1.46291551e-05
2.93522120e-09,5.09597921e-03,1.80000000e+00,1.80000000e+00,1.74031941e+00,-6.17713493e-07,-5.29248825e-07,8.16470858e-06,-1.03878618e-05
2.94035936e-09,3.82896184e-03,1.80000000e+00,1.80000000e+00,1.75720142e+00,3.97528744e-07,-4.57109169e-07,4.97773530e-06,-7.84593828e-06
2.95063569e-09,2.05109732e-03,1.80000000e+00,1.80000000e+00,1.77849928e+00,-5.52755312e-07,-2.34914053e-07,3.31233255e-06,-3.74048255e-06
2.97118835e-09,4.42006026e-04,1.80000000e+00,1.80000000e+00,1.79568609e+00,4.82720132e-07,-7.82505684e-08,3.25997369e-08,-9.71026767e-07
3.01229366e-09,-7.14931838e-05,1.80000000e+00,1.80000000e+00,1.80066142e+00,-4.93751029e-07,2.82814378e-08,4.51553936e-07,2.87329380e-07
3.04928844e-09,1.18655346e-05,1.80000000e+00,1.80000000e+00,1.79989768e+00,4.95582083e-07,-1.92684137e-08,-5.34132109e-07,-1.72805324e-07
3.08628323e-09,-2.24861674e-06,1.80000000e+00,1.80000000e+00,1.80001016e+00,-4.95990361e-07,1.77423443e-08,5.46294509e-07,1.55277804e-07
3.10000000e-09,5.42874766e-07,1.80000000e+00,1.80000000e+00,1.80000332e+00,4.96351124e-07,-1.69283069e-08,-5.48290956e-07,-1.51757208e-07
3.10092487e-09,-3.27040710e-03,1.76670470e+00,1.80000000e+00,1.79928854e+00,4.69447145e-05,-7.07332156e-06,-1.54567471e-06,-2.04626575e-05
3.10162358e-09,-5.47342260e-03,1.74155123e+00,1.80000000e+00,1.79883327e+00,4.71457873e-05,-6.30597497e-06,-1.30318615e-06,-2.03075738e-05
3.10302099e-09,-9.44126042e-03,1.69124430e+00,1.80000000e+00,1.79806057e+00,4.71313957e-05,-5.05167822e-06,-9.08616150e-07,-1.96319687e-05
3.10581582e-09,-1.54095307e-02,1.59063045e+00,1.80000000e+00,1.79713185e+00,4.73939493e-05,-3.49019615e-06,-4.20573620e-07,-1.89804068e-05
3.11140548e-09,-2.40141166e-02,1.38940273e+00,1.80000000e+00,1.79637051e+00,4.84863999e-05,-2.66730744e-06,-1.24247022e-07,-1.86938917e-05
3.12258480e-09,-4.64258142e-02,9.86947304e-01,1.80000000e+00,1.79463106e+00,5.73452731e-05,-5.35167859e-06,-4.98134997e-07,-2.56338761e-05
3.13376411e-09,-5.44759652e-02,5.84491877e-01,1.80000000e+00,1.79628500e+00,5.95216968e-05,2.47130560e-06,1.08991956e-06,-5.10787983e-05
3.13503743e-09,-5.06527998e-02,5.38652388e-01,1.80000000e+00,1.79740087e+00,5.68340526e-05,6.00503892e-06,1.75269303e-06,-5.41275418e-05
3.13631075e-09,-4.56527873e-02,4.92812899e-01,1.80000000e+00,1.79873022e+00,5.51265753e-05,9.70198168e-06,2.42333359e-06,-5.82954451e-05
3.13885739e-09,-2.90139751e-02,4.01133922e-01,1.80000000e+00,1.80283568e+00,5.49840199e-05,1.64325699e-05,4.02510042e-06,-6.80693229e-05
3.14140403e-09,-2.93520829e-03,3.09454944e-01,1.80000000e+00,1.80868272e+00,5.34243812e-05,2.45293008e-05,5.15884134e-06,-7.77869566e-05
3.14395067e-09,3.26690468e-02,2.17775967e-01,1.80000000e+00,1.81582817e+00,5.54184234e-05,3.13942368e-05,6.06450273e-06,-8.86720478e-05
3.14649731e-09,7.83786425e-02,1.26096990e-01,1.80000000e+00,1.82426387e+00,5.44399431e-05,4.04017405e-05,7.18543847e-06,-9.90801875e-05
3.14904394e-09,1.34200583e-01,3.44180121e-02,1.80000000e+00,1.83390057e+00,5.72075117e-05,4.72776785e-05,7.95089896e-06,-1.10353150e-04
3.15000000e-09,1.57773240e-01,6.21724894e-15,1.80000000e+00,1.83782721e+00,5.57547091e-05,5.13469181e-05,8.47759533e-06,-1.13980320e-04
3.15025466e-09,1.65375838e-01,0.00000000e+00,1.80000000e+00,1.83917885e+00,5.18204238e-06,5.97069306e-05,1.06151333e-05,-8.70631023e-05
3.15050933e-09,1.72960824e-01,0.00000000e+00,1.80000000e+00,1.84050767e+00,4.91288033e-06,5.95686223e-05,1.04358469e-05,-8.65906431e-05
3.15101866e-09,1.88113376e-01,0.00000000e+00,1.80000000e+00,1.84312611e+00,4.88697568e-06,5.94318003e-05,1.01280664e-05,-8.59564336e-05
3.15203731e-09,2.18297079e-01,0.00000000e+00,1.80000000e+00,1.84814146e+00,4.87546007e-06,5.90919180e-05,9.56593904e-06,-8.48422470e-05
3.15407462e-09,2.78168189e-01,0.00000000e+00,1.80000000e+00,1.85743712e+00,4.81088404e-06,5.84573839e-05,8.68491082e-06,-8.28329006e-05
3.15814924e-09,3.95808877e-01,0.00000000e+00,1.80000000e+00,1.87409120e+00,4.71225833e-06,5.70288721e-05,7.66417238e-06,-7.98036371e-05
3.16629848e-09,6.21124540e-01,0.00000000e+00,1.80000000e+00,1.90417935e+00,4.42358062e-06,5.35657828e-05,7.10438986e-06,-7.63487526e-05
3.17444773e-09,8.28735482e-01,0.00000000e+00,1.80000000e+00,1.91250015e+00,4.03889210e-06,4.83386303e-05,-3.02018214e-06,-7.73534221e-05
3.17567722e-09,8.58019373e-01,0.00000000e+00,1.80000000e+00,1.90861686e+00,3.98223116e-06,4.76357875e-05,-6.31691207e-06,-7.77639992e-05
3.17690671e-09,8.87021678e-01,0.00000000e+00,1.80000000e+00,1.90356847e+00,3.92834624e-06,4.67196820e-05,-1.01073932e-05,-7.83146178e-05
3.17936569e-09,9.43248220e-01,0.00000000e+00,1.80000000e+00,1.88616398e+00,3.78292545e-06,4.47434228e-05,-1.82043078e-05,-7.91555623e-05
3.18182467e-09,9.97363005e-01,0.00000000e+00,1.80000000e+00,1.85784059e+00,3.71915639e-06,4.32845103e-05,-2.78690475e-05,-7.96713409e-05
3.18428366e-09,1.05027037e+00,0.00000000e+00,1.80000000e+00,1.81648615e+00,3.73957432e-06,4.27793285e-05,-3.94017612e-05,-7.94756483e-05
3.18674264e-09,1.10191089e+00,0.00000000e+00,1.80000000e+00,1.76440600e+00,3.73789815e-06,4.12237414e-05,-4.53164606e-05,-8.36249204e-05
3.18920162e-09,1.15398148e+00,0.00000000e+00,1.80000000e+00,1.69447443e+00,4.13972285e-06,4.34789270e-05,-6.84404650e-05,-7.52516370e-05
3.19166060e-09,1.20457886e+00,0.00000000e+00,1.80000000e+00,1.60837107e+00,4.07052408e-06,3.88272823e-05,-7.16229370e-05,-7.76134090e-05
3.19411959e-09,1.25226829e+00,0.00000000e+00,1.80000000e+00,1.50951843e+00,4.49705192e-06,3.87485878e-05,-8.91795763e-05,-7.03440406e-05
3.19657857e-09,1.29656251e+00,0.00000000e+00,1.80000000e+00,1.39927806e+00,4.54647776e-06,3.33043426e-05,-9.01472424e-05,-7.18181567e-05
3.19903755e-09,1.33741696e+00,0.00000000e+00,1.80000000e+00,1.27904272e+00,5.03340697e-06,3.31531437e-05,-1.05438270e-04,-6.42979366e-05
3.20149653e-09,1.37480979e+00,0.00000000e+00,1.80000000e+00,1.15015965e+00,4.96418260e-06,2.76733761e-05,-1.04214419e-04,-6.52111826e-05
3.20395552e-09,1.40900022e+00,0.00000000e+00,1.80000000e+00,1.01414116e+00,5.28085467e-06,2.79438191e-05,-1.17045379e-04,-5.78653299e-05
3.20641450e-09,1.44013091e+00,0.00000000e+00,1.80000000e+00,8.72487421e-01,4.96760340e-06,2.26961343e-05,-1.13381227e-04,-5.85610926e-05
3.21133246e-09,1.49441397e+00,0.00000000e+00,1.80000000e+00,5.80722317e-01,4.96927563e-06,2.14546956e-05,-1.23924336e-04,-4.84340770e-05
3.21625043e-09,1.53774893e+00,0.00000000e+00,1.80000000e+00,3.10938042e-01,3.79758390e-06,1.37915591e-05,-9.55032395e-05,-4.63321059e-05
3.21691541e-09,1.54262624e+00,0.00000000e+00,1.80000000e+00,2.80233806e-01,3.80613339e-06,1.46690044e-05,-9.23460553e-05,-4.37589522e-05
3.21758039e-09,1.54738606e+00,0.00000000e+00,1.80000000e+00,2.50855317e-01,3.68062032e-06,1.39622786e-05,-8.43714213e-05,-4.27389965e-05
3.21891036e-09,1.55680092e+00,0.00000000e+00,1.80000000e+00,1.99000305e-01,3.80900193e-06,1.43538519e-05,-7.15877051e-05,-4.07110623e-05
3.22024032e-09,1.56625150e+00,0.00000000e+00,1.80000000e+00,1.56031925e-01,3.81742647e-06,1.40697031e-05,-5.76439893e-05,-3.85354788e-05
